y	x	clickSelects	showSelected1	group
25.6	2000.24863387978	2-15	2-15	271
26.5	2000.3306010929	2-15	2-15	271
25.6	2000.41530054645	2-15	2-15	271
27	2000.49726775956	2-15	2-15	271
26.5	2000.58196721312	2-15	2-15	271
27	2000.66666666667	2-15	2-15	271
26.1	2000.74863387978	2-15	2-15	271
26.1	2000.83333333333	2-15	2-15	271
25.6	2000.91530054645	2-15	2-15	271
28.3	1995	2-16	2-16	272
27	1995.08493150685	2-16	2-16	272
25.6	1995.16164383562	2-16	2-16	272
26.5	1995.24657534247	2-16	2-16	272
27.4	1995.32876712329	2-16	2-16	272
27.4	1995.41369863014	2-16	2-16	272
27.9	1995.49589041096	2-16	2-16	272
27.4	1995.58082191781	2-16	2-16	272
28.3	1995.66575342466	2-16	2-16	272
27.9	1995.74794520548	2-16	2-16	272
28.8	1995.83287671233	2-16	2-16	272
27.9	1995.91506849315	2-16	2-16	272
25.2	1996	2-16	2-16	272
24.7	1996.08469945355	2-16	2-16	272
25.6	1996.16393442623	2-16	2-16	272
25.6	1996.24863387978	2-16	2-16	272
27	1996.3306010929	2-16	2-16	272
29.7	1996.41530054645	2-16	2-16	272
27.9	1996.49726775956	2-16	2-16	272
28.3	1996.58196721311	2-16	2-16	272
28.8	1996.66666666667	2-16	2-16	272
27.9	1996.74863387978	2-16	2-16	272
27.9	1996.83333333333	2-16	2-16	272
27.4	1996.91530054645	2-16	2-16	272
24.7	1997	2-16	2-16	272
23.8	1997.08493150685	2-16	2-16	272
26.1	1997.16164383562	2-16	2-16	272
26.5	1997.24657534247	2-16	2-16	272
27	1997.32876712329	2-16	2-16	272
29.2	1997.41369863014	2-16	2-16	272
29.2	1997.49589041096	2-16	2-16	272
29.2	1997.58082191781	2-16	2-16	272
28.8	1997.66575342466	2-16	2-16	272
28.3	1997.74794520548	2-16	2-16	272
28.3	1997.83287671233	2-16	2-16	272
27	1997.91506849315	2-16	2-16	272
26.5	1998	2-16	2-16	272
26.1	1998.08493150685	2-16	2-16	272
26.1	1998.16164383562	2-16	2-16	272
25.6	1998.24657534247	2-16	2-16	272
26.1	1998.32876712329	2-16	2-16	272
26.1	1998.41369863014	2-16	2-16	272
28.8	1998.49589041096	2-16	2-16	272
28.8	1998.58082191781	2-16	2-16	272
27.4	1998.66575342466	2-16	2-16	272
27	1998.74794520548	2-16	2-16	272
26.1	1998.83287671233	2-16	2-16	272
25.6	1998.91506849315	2-16	2-16	272
25.2	1999	2-16	2-16	272
24.3	1999.08493150685	2-16	2-16	272
23.8	1999.16164383562	2-16	2-16	272
24.3	1999.24657534247	2-16	2-16	272
25.6	1999.32876712329	2-16	2-16	272
27.9	1999.41369863014	2-16	2-16	272
27.9	1999.49589041096	2-16	2-16	272
27.4	1999.58082191781	2-16	2-16	272
23.8	1999.66575342466	2-16	2-16	272
27.4	1999.74794520548	2-16	2-16	272
26.1	1999.83287671233	2-16	2-16	272
24.7	1999.91506849315	2-16	2-16	272
23.8	2000	2-16	2-16	272
23.8	2000.08469945355	2-16	2-16	272
23.8	2000.16393442623	2-16	2-16	272
24.7	2000.24863387978	2-16	2-16	272
26.1	2000.3306010929	2-16	2-16	272
25.2	2000.41530054645	2-16	2-16	272
27	2000.49726775956	2-16	2-16	272
27.4	2000.58196721312	2-16	2-16	272
24.7	2000.66666666667	2-16	2-16	272
25.6	2000.74863387978	2-16	2-16	272
25.2	2000.83333333333	2-16	2-16	272
25.6	2000.91530054645	2-16	2-16	272
25.2	1995	2-17	2-17	273
25.6	1995.08493150685	2-17	2-17	273
24.3	1995.16164383562	2-17	2-17	273
24.7	1995.24657534247	2-17	2-17	273
25.2	1995.32876712329	2-17	2-17	273
25.6	1995.41369863014	2-17	2-17	273
27	1995.49589041096	2-17	2-17	273
27.4	1995.58082191781	2-17	2-17	273
27	1995.66575342466	2-17	2-17	273
26.1	1995.74794520548	2-17	2-17	273
28.8	1995.83287671233	2-17	2-17	273
26.1	1995.91506849315	2-17	2-17	273
24.3	1996	2-17	2-17	273
23.8	1996.08469945355	2-17	2-17	273
24.3	1996.16393442623	2-17	2-17	273
24.7	1996.24863387978	2-17	2-17	273
25.6	1996.3306010929	2-17	2-17	273
26.5	1996.41530054645	2-17	2-17	273
27	1996.49726775956	2-17	2-17	273
27.4	1996.58196721311	2-17	2-17	273
26.5	1996.66666666667	2-17	2-17	273
27	1996.74863387978	2-17	2-17	273
25.2	1996.83333333333	2-17	2-17	273
24.7	1996.91530054645	2-17	2-17	273
22.9	1997	2-17	2-17	273
22.9	1997.08493150685	2-17	2-17	273
24.3	1997.16164383562	2-17	2-17	273
24.7	1997.24657534247	2-17	2-17	273
25.2	1997.32876712329	2-17	2-17	273
26.5	1997.41369863014	2-17	2-17	273
29.2	1997.49589041096	2-17	2-17	273
30.1	1997.58082191781	2-17	2-17	273
28.8	1997.66575342466	2-17	2-17	273
27	1997.74794520548	2-17	2-17	273
26.1	1997.83287671233	2-17	2-17	273
24.7	1997.91506849315	2-17	2-17	273
24.3	1998	2-17	2-17	273
24.7	1998.08493150685	2-17	2-17	273
25.2	1998.16164383562	2-17	2-17	273
24.3	1998.24657534247	2-17	2-17	273
24.3	1998.32876712329	2-17	2-17	273
25.2	1998.41369863014	2-17	2-17	273
26.5	1998.49589041096	2-17	2-17	273
28.8	1998.58082191781	2-17	2-17	273
25.6	1998.66575342466	2-17	2-17	273
25.6	1998.74794520548	2-17	2-17	273
25.2	1998.83287671233	2-17	2-17	273
24.3	1998.91506849315	2-17	2-17	273
23.4	1999	2-17	2-17	273
23.4	1999.08493150685	2-17	2-17	273
22.4	1999.16164383562	2-17	2-17	273
23.8	1999.24657534247	2-17	2-17	273
23.4	1999.32876712329	2-17	2-17	273
24.7	1999.41369863014	2-17	2-17	273
26.5	1999.49589041096	2-17	2-17	273
26.1	1999.58082191781	2-17	2-17	273
23.4	1999.66575342466	2-17	2-17	273
25.2	1999.74794520548	2-17	2-17	273
25.2	1999.83287671233	2-17	2-17	273
23.4	1999.91506849315	2-17	2-17	273
22.9	2000	2-17	2-17	273
22.4	2000.08469945355	2-17	2-17	273
22.4	2000.16393442623	2-17	2-17	273
23.4	2000.24863387978	2-17	2-17	273
23.8	2000.3306010929	2-17	2-17	273
23.4	2000.41530054645	2-17	2-17	273
25.6	2000.49726775956	2-17	2-17	273
27.4	2000.58196721312	2-17	2-17	273
25.2	2000.66666666667	2-17	2-17	273
25.2	2000.74863387978	2-17	2-17	273
24.3	2000.83333333333	2-17	2-17	273
24.3	2000.91530054645	2-17	2-17	273
23.4	1995	2-18	2-18	274
24.3	1995.08493150685	2-18	2-18	274
23.4	1995.16164383562	2-18	2-18	274
23.8	1995.24657534247	2-18	2-18	274
22.4	1995.32876712329	2-18	2-18	274
22.4	1995.41369863014	2-18	2-18	274
27.9	1995.49589041096	2-18	2-18	274
27	1995.58082191781	2-18	2-18	274
27.9	1995.66575342466	2-18	2-18	274
27	1995.74794520548	2-18	2-18	274
28.8	1995.83287671233	2-18	2-18	274
25.2	1995.91506849315	2-18	2-18	274
23.4	1996	2-18	2-18	274
22.4	1996.08469945355	2-18	2-18	274
22.9	1996.16393442623	2-18	2-18	274
22.4	1996.24863387978	2-18	2-18	274
22.9	1996.3306010929	2-18	2-18	274
24.3	1996.41530054645	2-18	2-18	274
26.1	1996.49726775956	2-18	2-18	274
27.9	1996.58196721311	2-18	2-18	274
26.1	1996.66666666667	2-18	2-18	274
26.1	1996.74863387978	2-18	2-18	274
24.7	1996.83333333333	2-18	2-18	274
23.4	1996.91530054645	2-18	2-18	274
21.5	1997	2-18	2-18	274
21.5	1997.08493150685	2-18	2-18	274
22.4	1997.16164383562	2-18	2-18	274
21.5	1997.24657534247	2-18	2-18	274
22.9	1997.32876712329	2-18	2-18	274
24.3	1997.41369863014	2-18	2-18	274
27.9	1997.49589041096	2-18	2-18	274
30.1	1997.58082191781	2-18	2-18	274
27.9	1997.66575342466	2-18	2-18	274
27.9	1997.74794520548	2-18	2-18	274
27	1997.83287671233	2-18	2-18	274
24.7	1997.91506849315	2-18	2-18	274
24.7	1998	2-18	2-18	274
24.3	1998.08493150685	2-18	2-18	274
24.7	1998.16164383562	2-18	2-18	274
24.3	1998.24657534247	2-18	2-18	274
23.4	1998.32876712329	2-18	2-18	274
24.3	1998.41369863014	2-18	2-18	274
28.8	1998.49589041096	2-18	2-18	274
29.7	1998.58082191781	2-18	2-18	274
25.6	1998.66575342466	2-18	2-18	274
26.5	1998.74794520548	2-18	2-18	274
24.7	1998.83287671233	2-18	2-18	274
23.8	1998.91506849315	2-18	2-18	274
23.4	1999	2-18	2-18	274
22.4	1999.08493150685	2-18	2-18	274
21.5	1999.16164383562	2-18	2-18	274
22.4	1999.24657534247	2-18	2-18	274
21	1999.32876712329	2-18	2-18	274
22.9	1999.41369863014	2-18	2-18	274
26.5	1999.49589041096	2-18	2-18	274
26.5	1999.58082191781	2-18	2-18	274
22.9	1999.66575342466	2-18	2-18	274
25.6	1999.74794520548	2-18	2-18	274
24.7	1999.83287671233	2-18	2-18	274
22.9	1999.91506849315	2-18	2-18	274
21.5	2000	2-18	2-18	274
21	2000.08469945355	2-18	2-18	274
21	2000.16393442623	2-18	2-18	274
21.5	2000.24863387978	2-18	2-18	274
21	2000.3306010929	2-18	2-18	274
21	2000.41530054645	2-18	2-18	274
26.5	2000.49726775956	2-18	2-18	274
27.4	2000.58196721312	2-18	2-18	274
26.1	2000.66666666667	2-18	2-18	274
24.7	2000.74863387978	2-18	2-18	274
23.8	2000.83333333333	2-18	2-18	274
24.3	2000.91530054645	2-18	2-18	274
21.9	1995	2-19	2-19	275
22.4	1995.08493150685	2-19	2-19	275
22.9	1995.16164383562	2-19	2-19	275
24.3	1995.24657534247	2-19	2-19	275
26.1	1995.32876712329	2-19	2-19	275
28.8	1995.41369863014	2-19	2-19	275
31.4	1995.49589041096	2-19	2-19	275
29.2	1995.58082191781	2-19	2-19	275
29.7	1995.66575342466	2-19	2-19	275
29.2	1995.74794520548	2-19	2-19	275
27.4	1995.83287671233	2-19	2-19	275
23.4	1995.91506849315	2-19	2-19	275
21	1996	2-19	2-19	275
21.9	1996.08469945355	2-19	2-19	275
22.9	1996.16393442623	2-19	2-19	275
23.8	1996.24863387978	2-19	2-19	275
26.5	1996.3306010929	2-19	2-19	275
27.4	1996.41530054645	2-19	2-19	275
29.2	1996.49726775956	2-19	2-19	275
30.1	1996.58196721311	2-19	2-19	275
28.8	1996.66666666667	2-19	2-19	275
28.8	1996.74863387978	2-19	2-19	275
25.2	1996.83333333333	2-19	2-19	275
21.9	1996.91530054645	2-19	2-19	275
20.1	1997	2-19	2-19	275
20.1	1997.08493150685	2-19	2-19	275
22.4	1997.16164383562	2-19	2-19	275
22.4	1997.24657534247	2-19	2-19	275
25.2	1997.32876712329	2-19	2-19	275
28.8	1997.41369863014	2-19	2-19	275
31.8	1997.49589041096	2-19	2-19	275
32.7	1997.58082191781	2-19	2-19	275
30.5	1997.66575342466	2-19	2-19	275
30.1	1997.74794520548	2-19	2-19	275
26.5	1997.83287671233	2-19	2-19	275
23.4	1997.91506849315	2-19	2-19	275
23.4	1998	2-19	2-19	275
22.9	1998.08493150685	2-19	2-19	275
23.8	1998.16164383562	2-19	2-19	275
24.7	1998.24657534247	2-19	2-19	275
26.1	1998.32876712329	2-19	2-19	275
30.1	1998.41369863014	2-19	2-19	275
31.4	1998.49589041096	2-19	2-19	275
31.8	1998.58082191781	2-19	2-19	275
29.2	1998.66575342466	2-19	2-19	275
28.8	1998.74794520548	2-19	2-19	275
24.7	1998.83287671233	2-19	2-19	275
21.9	1998.91506849315	2-19	2-19	275
21.5	1999	2-19	2-19	275
21	1999.08493150685	2-19	2-19	275
21.9	1999.16164383562	2-19	2-19	275
23.8	1999.24657534247	2-19	2-19	275
25.2	1999.32876712329	2-19	2-19	275
27.9	1999.41369863014	2-19	2-19	275
29.2	1999.49589041096	2-19	2-19	275
30.1	1999.58082191781	2-19	2-19	275
28.8	1999.66575342466	2-19	2-19	275
28.8	1999.74794520548	2-19	2-19	275
25.2	1999.83287671233	2-19	2-19	275
21.9	1999.91506849315	2-19	2-19	275
21	2000	2-19	2-19	275
21	2000.08469945355	2-19	2-19	275
21	2000.16393442623	2-19	2-19	275
24.7	2000.24863387978	2-19	2-19	275
25.2	2000.3306010929	2-19	2-19	275
26.1	2000.41530054645	2-19	2-19	275
30.1	2000.49726775956	2-19	2-19	275
29.2	2000.58196721312	2-19	2-19	275
28.8	2000.66666666667	2-19	2-19	275
26.5	2000.74863387978	2-19	2-19	275
23.8	2000.83333333333	2-19	2-19	275
22.4	2000.91530054645	2-19	2-19	275
24.7	1995	2-2	2-2	276
24.7	1995.08493150685	2-2	2-2	276
24.7	1995.16164383562	2-2	2-2	276
25.2	1995.24657534247	2-2	2-2	276
25.2	1995.32876712329	2-2	2-2	276
22.9	1995.41369863014	2-2	2-2	276
22.9	1995.49589041096	2-2	2-2	276
21.9	1995.58082191781	2-2	2-2	276
21.9	1995.66575342466	2-2	2-2	276
22.4	1995.74794520548	2-2	2-2	276
22.4	1995.83287671233	2-2	2-2	276
23.8	1995.91506849315	2-2	2-2	276
23.8	1996	2-2	2-2	276
23.4	1996.08469945355	2-2	2-2	276
24.7	1996.16393442623	2-2	2-2	276
23.8	1996.24863387978	2-2	2-2	276
23.8	1996.3306010929	2-2	2-2	276
23.4	1996.41530054645	2-2	2-2	276
22.4	1996.49726775956	2-2	2-2	276
21.9	1996.58196721311	2-2	2-2	276
21.5	1996.66666666667	2-2	2-2	276
21.9	1996.74863387978	2-2	2-2	276
22.9	1996.83333333333	2-2	2-2	276
22.9	1996.91530054645	2-2	2-2	276
23.4	1997	2-2	2-2	276
23.8	1997.08493150685	2-2	2-2	276
25.6	1997.16164383562	2-2	2-2	276
25.2	1997.24657534247	2-2	2-2	276
24.7	1997.32876712329	2-2	2-2	276
23.8	1997.41369863014	2-2	2-2	276
22.9	1997.49589041096	2-2	2-2	276
22.9	1997.58082191781	2-2	2-2	276
21.9	1997.66575342466	2-2	2-2	276
22.4	1997.74794520548	2-2	2-2	276
23.8	1997.83287671233	2-2	2-2	276
23.4	1997.91506849315	2-2	2-2	276
24.7	1998	2-2	2-2	276
25.6	1998.08493150685	2-2	2-2	276
26.1	1998.16164383562	2-2	2-2	276
24.7	1998.24657534247	2-2	2-2	276
24.7	1998.32876712329	2-2	2-2	276
22.9	1998.41369863014	2-2	2-2	276
22.4	1998.49589041096	2-2	2-2	276
21.5	1998.58082191781	2-2	2-2	276
21.5	1998.66575342466	2-2	2-2	276
21.5	1998.74794520548	2-2	2-2	276
22.4	1998.83287671233	2-2	2-2	276
23.4	1998.91506849315	2-2	2-2	276
23.4	1999	2-2	2-2	276
23.8	1999.08493150685	2-2	2-2	276
23.4	1999.16164383562	2-2	2-2	276
23.4	1999.24657534247	2-2	2-2	276
23.4	1999.32876712329	2-2	2-2	276
22.4	1999.41369863014	2-2	2-2	276
21.9	1999.49589041096	2-2	2-2	276
21.9	1999.58082191781	2-2	2-2	276
21.5	1999.66575342466	2-2	2-2	276
21	1999.74794520548	2-2	2-2	276
21.9	1999.83287671233	2-2	2-2	276
22.9	1999.91506849315	2-2	2-2	276
23.8	2000	2-2	2-2	276
24.7	2000.08469945355	2-2	2-2	276
24.3	2000.16393442623	2-2	2-2	276
24.3	2000.24863387978	2-2	2-2	276
23.4	2000.3306010929	2-2	2-2	276
22.4	2000.41530054645	2-2	2-2	276
21.9	2000.49726775956	2-2	2-2	276
21	2000.58196721312	2-2	2-2	276
21	2000.66666666667	2-2	2-2	276
22.4	2000.74863387978	2-2	2-2	276
23.4	2000.83333333333	2-2	2-2	276
24.7	2000.91530054645	2-2	2-2	276
20.1	1995	2-20	2-20	277
21	1995.08493150685	2-20	2-20	277
22.9	1995.16164383562	2-20	2-20	277
25.6	1995.24657534247	2-20	2-20	277
28.8	1995.32876712329	2-20	2-20	277
31.8	1995.41369863014	2-20	2-20	277
31.8	1995.49589041096	2-20	2-20	277
30.5	1995.58082191781	2-20	2-20	277
31.4	1995.66575342466	2-20	2-20	277
29.7	1995.74794520548	2-20	2-20	277
25.2	1995.83287671233	2-20	2-20	277
21	1995.91506849315	2-20	2-20	277
19.1	1996	2-20	2-20	277
20.5	1996.08469945355	2-20	2-20	277
22.4	1996.16393442623	2-20	2-20	277
24.7	1996.24863387978	2-20	2-20	277
29.7	1996.3306010929	2-20	2-20	277
32.2	1996.41530054645	2-20	2-20	277
30.9	1996.49726775956	2-20	2-20	277
31.4	1996.58196721311	2-20	2-20	277
30.9	1996.66666666667	2-20	2-20	277
29.7	1996.74863387978	2-20	2-20	277
23.4	1996.83333333333	2-20	2-20	277
19.6	1996.91530054645	2-20	2-20	277
18.1	1997	2-20	2-20	277
18.6	1997.08493150685	2-20	2-20	277
21.9	1997.16164383562	2-20	2-20	277
24.3	1997.24657534247	2-20	2-20	277
27.9	1997.32876712329	2-20	2-20	277
32.7	1997.41369863014	2-20	2-20	277
32.7	1997.49589041096	2-20	2-20	277
33.5	1997.58082191781	2-20	2-20	277
31.8	1997.66575342466	2-20	2-20	277
29.7	1997.74794520548	2-20	2-20	277
25.2	1997.83287671233	2-20	2-20	277
21	1997.91506849315	2-20	2-20	277
21.5	1998	2-20	2-20	277
21	1998.08493150685	2-20	2-20	277
22.9	1998.16164383562	2-20	2-20	277
25.2	1998.24657534247	2-20	2-20	277
27.4	1998.32876712329	2-20	2-20	277
32.2	1998.41369863014	2-20	2-20	277
32.7	1998.49589041096	2-20	2-20	277
31.4	1998.58082191781	2-20	2-20	277
30.9	1998.66575342466	2-20	2-20	277
30.1	1998.74794520548	2-20	2-20	277
24.7	1998.83287671233	2-20	2-20	277
20.5	1998.91506849315	2-20	2-20	277
19.6	1999	2-20	2-20	277
20.1	1999.08493150685	2-20	2-20	277
21.9	1999.16164383562	2-20	2-20	277
24.3	1999.24657534247	2-20	2-20	277
27	1999.32876712329	2-20	2-20	277
30.9	1999.41369863014	2-20	2-20	277
30.9	1999.49589041096	2-20	2-20	277
33.5	1999.58082191781	2-20	2-20	277
31.8	1999.66575342466	2-20	2-20	277
29.7	1999.74794520548	2-20	2-20	277
24.7	1999.83287671233	2-20	2-20	277
19.6	1999.91506849315	2-20	2-20	277
19.1	2000	2-20	2-20	277
20.1	2000.08469945355	2-20	2-20	277
22.4	2000.16393442623	2-20	2-20	277
26.1	2000.24863387978	2-20	2-20	277
28.8	2000.3306010929	2-20	2-20	277
30.1	2000.41530054645	2-20	2-20	277
31.4	2000.49726775956	2-20	2-20	277
30.9	2000.58196721312	2-20	2-20	277
31.4	2000.66666666667	2-20	2-20	277
27.4	2000.74863387978	2-20	2-20	277
21.9	2000.83333333333	2-20	2-20	277
21	2000.91530054645	2-20	2-20	277
13.7	1995	2-21	2-21	278
17.6	1995.08493150685	2-21	2-21	278
20.5	1995.16164383562	2-21	2-21	278
24.3	1995.24657534247	2-21	2-21	278
28.3	1995.32876712329	2-21	2-21	278
34.4	1995.41369863014	2-21	2-21	278
31.8	1995.49589041096	2-21	2-21	278
28.8	1995.58082191781	2-21	2-21	278
27.4	1995.66575342466	2-21	2-21	278
26.1	1995.74794520548	2-21	2-21	278
20.1	1995.83287671233	2-21	2-21	278
15.2	1995.91506849315	2-21	2-21	278
16.7	1996	2-21	2-21	278
20.1	1996.08469945355	2-21	2-21	278
22.9	1996.16393442623	2-21	2-21	278
27.4	1996.24863387978	2-21	2-21	278
33.1	1996.3306010929	2-21	2-21	278
37.3	1996.41530054645	2-21	2-21	278
30.9	1996.49726775956	2-21	2-21	278
31.4	1996.58196721311	2-21	2-21	278
28.8	1996.66666666667	2-21	2-21	278
26.5	1996.74863387978	2-21	2-21	278
20.1	1996.83333333333	2-21	2-21	278
15.7	1996.91530054645	2-21	2-21	278
15.7	1997	2-21	2-21	278
16.7	1997.08493150685	2-21	2-21	278
24.3	1997.16164383562	2-21	2-21	278
25.6	1997.24657534247	2-21	2-21	278
32.2	1997.32876712329	2-21	2-21	278
36	1997.41369863014	2-21	2-21	278
34.8	1997.49589041096	2-21	2-21	278
31.4	1997.58082191781	2-21	2-21	278
32.2	1997.66575342466	2-21	2-21	278
26.5	1997.74794520548	2-21	2-21	278
20.5	1997.83287671233	2-21	2-21	278
12.7	1997.91506849315	2-21	2-21	278
15.7	1998	2-21	2-21	278
16.2	1998.08493150685	2-21	2-21	278
21.9	1998.16164383562	2-21	2-21	278
26.1	1998.24657534247	2-21	2-21	278
30.9	1998.32876712329	2-21	2-21	278
34.8	1998.41369863014	2-21	2-21	278
35.2	1998.49589041096	2-21	2-21	278
30.9	1998.58082191781	2-21	2-21	278
30.1	1998.66575342466	2-21	2-21	278
27	1998.74794520548	2-21	2-21	278
21.9	1998.83287671233	2-21	2-21	278
16.2	1998.91506849315	2-21	2-21	278
16.7	1999	2-21	2-21	278
20.1	1999.08493150685	2-21	2-21	278
23.4	1999.16164383562	2-21	2-21	278
26.5	1999.24657534247	2-21	2-21	278
31.4	1999.32876712329	2-21	2-21	278
36.5	1999.41369863014	2-21	2-21	278
30.9	1999.49589041096	2-21	2-21	278
30.1	1999.58082191781	2-21	2-21	278
33.1	1999.66575342466	2-21	2-21	278
28.8	1999.74794520548	2-21	2-21	278
22.4	1999.83287671233	2-21	2-21	278
15.7	1999.91506849315	2-21	2-21	278
17.6	2000	2-21	2-21	278
20.1	2000.08469945355	2-21	2-21	278
22.9	2000.16393442623	2-21	2-21	278
28.8	2000.24863387978	2-21	2-21	278
33.1	2000.3306010929	2-21	2-21	278
33.1	2000.41530054645	2-21	2-21	278
31.8	2000.49726775956	2-21	2-21	278
28.8	2000.58196721312	2-21	2-21	278
32.7	2000.66666666667	2-21	2-21	278
24.7	2000.74863387978	2-21	2-21	278
17.1	2000.83333333333	2-21	2-21	278
17.1	2000.91530054645	2-21	2-21	278
11.6	1995	2-22	2-22	279
16.7	1995.08493150685	2-22	2-22	279
19.6	1995.16164383562	2-22	2-22	279
25.2	1995.24657534247	2-22	2-22	279
29.2	1995.32876712329	2-22	2-22	279
34.8	1995.41369863014	2-22	2-22	279
38.9	1995.49589041096	2-22	2-22	279
34.8	1995.58082191781	2-22	2-22	279
34.8	1995.66575342466	2-22	2-22	279
28.3	1995.74794520548	2-22	2-22	279
20.1	1995.83287671233	2-22	2-22	279
13.7	1995.91506849315	2-22	2-22	279
14.7	1996	2-22	2-22	279
17.1	1996.08469945355	2-22	2-22	279
21.5	1996.16393442623	2-22	2-22	279
26.5	1996.24863387978	2-22	2-22	279
33.1	1996.3306010929	2-22	2-22	279
38.1	1996.41530054645	2-22	2-22	279
36.5	1996.49726775956	2-22	2-22	279
37.7	1996.58196721311	2-22	2-22	279
32.2	1996.66666666667	2-22	2-22	279
27.9	1996.74863387978	2-22	2-22	279
18.1	1996.83333333333	2-22	2-22	279
13.7	1996.91530054645	2-22	2-22	279
13.7	1997	2-22	2-22	279
15.2	1997.08493150685	2-22	2-22	279
22.9	1997.16164383562	2-22	2-22	279
24.7	1997.24657534247	2-22	2-22	279
31.8	1997.32876712329	2-22	2-22	279
35.2	1997.41369863014	2-22	2-22	279
37.3	1997.49589041096	2-22	2-22	279
35.6	1997.58082191781	2-22	2-22	279
34.4	1997.66575342466	2-22	2-22	279
26.1	1997.74794520548	2-22	2-22	279
18.6	1997.83287671233	2-22	2-22	279
11.1	1997.91506849315	2-22	2-22	279
13.7	1998	2-22	2-22	279
14.2	1998.08493150685	2-22	2-22	279
21	1998.16164383562	2-22	2-22	279
24.3	1998.24657534247	2-22	2-22	279
27.9	1998.32876712329	2-22	2-22	279
34.4	1998.41369863014	2-22	2-22	279
41.4	1998.49589041096	2-22	2-22	279
38.1	1998.58082191781	2-22	2-22	279
33.9	1998.66575342466	2-22	2-22	279
25.2	1998.74794520548	2-22	2-22	279
19.6	1998.83287671233	2-22	2-22	279
14.2	1998.91506849315	2-22	2-22	279
14.2	1999	2-22	2-22	279
17.1	1999.08493150685	2-22	2-22	279
21	1999.16164383562	2-22	2-22	279
24.3	1999.24657534247	2-22	2-22	279
30.1	1999.32876712329	2-22	2-22	279
35.2	1999.41369863014	2-22	2-22	279
37.3	1999.49589041096	2-22	2-22	279
38.5	1999.58082191781	2-22	2-22	279
34.8	1999.66575342466	2-22	2-22	279
27.9	1999.74794520548	2-22	2-22	279
21.5	1999.83287671233	2-22	2-22	279
14.2	1999.91506849315	2-22	2-22	279
14.7	2000	2-22	2-22	279
17.6	2000.08469945355	2-22	2-22	279
20.5	2000.16393442623	2-22	2-22	279
27.4	2000.24863387978	2-22	2-22	279
32.2	2000.3306010929	2-22	2-22	279
36.5	2000.41530054645	2-22	2-22	279
36.9	2000.49726775956	2-22	2-22	279
35.6	2000.58196721312	2-22	2-22	279
35.6	2000.66666666667	2-22	2-22	279
26.1	2000.74863387978	2-22	2-22	279
15.7	2000.83333333333	2-22	2-22	279
14.7	2000.91530054645	2-22	2-22	279
6.39999999999998	1995	2-23	2-23	280
13.7	1995.08493150685	2-23	2-23	280
16.2	1995.16164383562	2-23	2-23	280
22.9	1995.24657534247	2-23	2-23	280
27	1995.32876712329	2-23	2-23	280
33.9	1995.41369863014	2-23	2-23	280
36.5	1995.49589041096	2-23	2-23	280
36	1995.58082191781	2-23	2-23	280
32.7	1995.66575342466	2-23	2-23	280
23.8	1995.74794520548	2-23	2-23	280
16.2	1995.83287671233	2-23	2-23	280
9.59999999999997	1995.91506849315	2-23	2-23	280
11.1	1996	2-23	2-23	280
15.2	1996.08469945355	2-23	2-23	280
19.6	1996.16393442623	2-23	2-23	280
26.1	1996.24863387978	2-23	2-23	280
32.7	1996.3306010929	2-23	2-23	280
37.7	1996.41530054645	2-23	2-23	280
38.9	1996.49726775956	2-23	2-23	280
38.1	1996.58196721311	2-23	2-23	280
30.9	1996.66666666667	2-23	2-23	280
25.2	1996.74863387978	2-23	2-23	280
15.2	1996.83333333333	2-23	2-23	280
9.59999999999997	1996.91530054645	2-23	2-23	280
9.09999999999997	1997	2-23	2-23	280
12.1	1997.08493150685	2-23	2-23	280
21	1997.16164383562	2-23	2-23	280
23.8	1997.24657534247	2-23	2-23	280
32.7	1997.32876712329	2-23	2-23	280
36	1997.41369863014	2-23	2-23	280
37.7	1997.49589041096	2-23	2-23	280
37.3	1997.58082191781	2-23	2-23	280
32.7	1997.66575342466	2-23	2-23	280
22.9	1997.74794520548	2-23	2-23	280
14.2	1997.83287671233	2-23	2-23	280
6.39999999999998	1997.91506849315	2-23	2-23	280
9.59999999999997	1998	2-23	2-23	280
9.59999999999997	1998.08493150685	2-23	2-23	280
17.1	1998.16164383562	2-23	2-23	280
22.4	1998.24657534247	2-23	2-23	280
27	1998.32876712329	2-23	2-23	280
33.9	1998.41369863014	2-23	2-23	280
41.8	1998.49589041096	2-23	2-23	280
38.1	1998.58082191781	2-23	2-23	280
30.9	1998.66575342466	2-23	2-23	280
22.4	1998.74794520548	2-23	2-23	280
15.2	1998.83287671233	2-23	2-23	280
10.6	1998.91506849315	2-23	2-23	280
10.6	1999	2-23	2-23	280
13.7	1999.08493150685	2-23	2-23	280
19.6	1999.16164383562	2-23	2-23	280
23.4	1999.24657534247	2-23	2-23	280
30.5	1999.32876712329	2-23	2-23	280
36.5	1999.41369863014	2-23	2-23	280
40.2	1999.49589041096	2-23	2-23	280
38.9	1999.58082191781	2-23	2-23	280
32.7	1999.66575342466	2-23	2-23	280
25.6	1999.74794520548	2-23	2-23	280
18.1	1999.83287671233	2-23	2-23	280
10.6	1999.91506849315	2-23	2-23	280
10.6	2000	2-23	2-23	280
